   5.4245260e+02   5.3124640e+02   5.3967380e+02   5.3744660e+02   5.3513580e+02   5.4632750e+02
   5.4453970e+02   5.3238740e+02   5.4058980e+02   5.3831350e+02   5.3584610e+02   5.4734700e+02
   5.4338560e+02   5.3193370e+02   5.3988980e+02   5.3792470e+02   5.3483800e+02   5.4691820e+02
   5.4313010e+02   5.3202710e+02   5.4017460e+02   5.3785100e+02   5.3569140e+02   5.4673990e+02
   5.4191540e+02   5.3096320e+02   5.3873570e+02   5.3696140e+02   5.3442920e+02   5.4568300e+02
   5.4219580e+02   5.3102960e+02   5.3922090e+02   5.3736630e+02   5.3454750e+02   5.4534110e+02
   5.4191000e+02   5.3049650e+02   5.3916560e+02   5.3747510e+02   5.3535000e+02   5.4629810e+02
   5.4189350e+02   5.3059780e+02   5.3888360e+02   5.3680300e+02   5.3468770e+02   5.4527340e+02
   5.4191980e+02   5.3087000e+02   5.3948490e+02   5.3772140e+02   5.3512530e+02   5.4646400e+02
   5.4202700e+02   5.3106950e+02   5.3908050e+02   5.3737740e+02   5.3510000e+02   5.4614350e+02
   5.4251500e+02   5.3071230e+02   5.3920830e+02   5.3747190e+02   5.3462480e+02   5.4558830e+02
   5.4334490e+02   5.3207240e+02   5.3972160e+02   5.3719510e+02   5.3495590e+02   5.4647860e+02
   5.4340660e+02   5.3146240e+02   5.4023520e+02   5.3831930e+02   5.3518550e+02   5.4672290e+02
   5.4304460e+02   5.3113950e+02   5.3954980e+02   5.3810730e+02   5.3458970e+02   5.4642110e+02
   5.4463840e+02   5.3267120e+02   5.4060990e+02   5.3828240e+02   5.3627220e+02   5.4721780e+02
   5.4289510e+02   5.3142730e+02   5.3943220e+02   5.3811660e+02   5.3490340e+02   5.4612810e+02
   5.4462660e+02   5.3275230e+02   5.4052980e+02   5.3861620e+02   5.3598370e+02   5.4721310e+02
   5.4302710e+02   5.3158350e+02   5.3932690e+02   5.3784640e+02   5.3465980e+02   5.4626120e+02
   5.4401420e+02   5.3232640e+02   5.3984920e+02   5.3888880e+02   5.3520510e+02   5.4607980e+02
   5.4327820e+02   5.3160480e+02   5.4030270e+02   5.3819240e+02   5.3503970e+02   5.4689250e+02
   5.4466510e+02   5.3227620e+02   5.4036360e+02   5.3927370e+02   5.3601490e+02   5.4751290e+02
   5.4509110e+02   5.3256370e+02   5.4116120e+02   5.3980830e+02   5.3652170e+02   5.4794020e+02
   5.4520610e+02   5.3377980e+02   5.4094150e+02   5.3945280e+02   5.3679160e+02   5.4792150e+02
   5.4510250e+02   5.3320200e+02   5.4099090e+02   5.3941280e+02   5.3654130e+02   5.4752080e+02
   5.4384660e+02   5.3182530e+02   5.3989650e+02   5.3863420e+02   5.3577770e+02   5.4686510e+02
   5.4481250e+02   5.3259070e+02   5.4094450e+02   5.3863600e+02   5.3643550e+02   5.4754430e+02
   5.4471100e+02   5.3295660e+02   5.4120880e+02   5.3851350e+02   5.3672250e+02   5.4734250e+02
   5.4450330e+02   5.3316880e+02   5.4122910e+02   5.3893240e+02   5.3618710e+02   5.4780930e+02
   5.4331010e+02   5.3227680e+02   5.4001410e+02   5.3879150e+02   5.3538580e+02   5.4641950e+02
   5.4427740e+02   5.3227800e+02   5.4091850e+02   5.3930470e+02   5.3671110e+02   5.4823240e+02
   5.4377920e+02   5.3240530e+02   5.4030660e+02   5.3788090e+02   5.3604170e+02   5.4697410e+02
   5.4330340e+02   5.3226300e+02   5.4014200e+02   5.3786100e+02   5.3539930e+02   5.4681210e+02
   5.4360800e+02   5.3184690e+02   5.4024270e+02   5.3810230e+02   5.3548630e+02   5.4687120e+02
   5.4375730e+02   5.3161130e+02   5.4004090e+02   5.3876420e+02   5.3580000e+02   5.4717980e+02
   5.4323850e+02   5.3117250e+02   5.3996510e+02   5.3768830e+02   5.3487000e+02   5.4658240e+02
   5.4346970e+02   5.3217440e+02   5.4041400e+02   5.3849660e+02   5.3584840e+02   5.4707740e+02
   5.4336500e+02   5.3093140e+02   5.3927480e+02   5.3681390e+02   5.3472920e+02   5.4594160e+02
   5.4350110e+02   5.3134600e+02   5.3929160e+02   5.3757580e+02   5.3522150e+02   5.4646420e+02
   5.4391430e+02   5.3127090e+02   5.3982190e+02   5.3798600e+02   5.3506170e+02   5.4669660e+02
   5.4355680e+02   5.3132400e+02   5.3967370e+02   5.3769370e+02   5.3543770e+02   5.4688030e+02
   5.4345400e+02   5.3182330e+02   5.3973950e+02   5.3752310e+02   5.3475100e+02   5.4648910e+02
   5.4569610e+02   5.3283600e+02   5.4157620e+02   5.3879160e+02   5.3726540e+02   5.4942850e+02
   5.4385380e+02   5.3172680e+02   5.4029680e+02   5.3809430e+02   5.3519880e+02   5.4695410e+02
   5.4390140e+02   5.3237340e+02   5.4021160e+02   5.3826740e+02   5.3545160e+02   5.4681170e+02
   5.4410310e+02   5.3237100e+02   5.4060180e+02   5.3803810e+02   5.3605290e+02   5.4739440e+02
   5.4405850e+02   5.3183290e+02   5.4027280e+02   5.3842920e+02   5.3600540e+02   5.4752600e+02
   5.4480210e+02   5.3274730e+02   5.4050980e+02   5.3932460e+02   5.3578350e+02   5.4755910e+02
   5.4395500e+02   5.3198150e+02   5.4051110e+02   5.3782970e+02   5.3547350e+02   5.4703700e+02
   5.4409160e+02   5.3222880e+02   5.4052760e+02   5.3836550e+02   5.3573930e+02   5.4711740e+02
   5.4263830e+02   5.3064650e+02   5.3881460e+02   5.3779860e+02   5.3441010e+02   5.4561170e+02
   5.4332900e+02   5.3119720e+02   5.3931850e+02   5.3770080e+02   5.3459820e+02   5.4671690e+02
   5.4314780e+02   5.3083930e+02   5.3884560e+02   5.3729160e+02   5.3410730e+02   5.4582300e+02
   5.4335950e+02   5.3091280e+02   5.3915490e+02   5.3781950e+02   5.3455700e+02   5.4574040e+02
   5.4332170e+02   5.3129070e+02   5.3933740e+02   5.3792080e+02   5.3490330e+02   5.4602850e+02
   5.4327180e+02   5.3072430e+02   5.3912620e+02   5.3794560e+02   5.3449700e+02   5.4611340e+02
   5.4354810e+02   5.3069300e+02   5.3996020e+02   5.3724630e+02   5.3488920e+02   5.4659000e+02
   5.4308030e+02   5.3090110e+02   5.3951070e+02   5.3748980e+02   5.3459900e+02   5.4576110e+02
   5.4313730e+02   5.3118530e+02   5.3956470e+02   5.3762540e+02   5.3457200e+02   5.4593750e+02
   5.4162260e+02   5.3002760e+02   5.3803770e+02   5.3588540e+02   5.3324160e+02   5.4492550e+02
   5.4267530e+02   5.3066640e+02   5.3891070e+02   5.3704010e+02   5.3439880e+02   5.4536890e+02
   5.4314250e+02   5.3134160e+02   5.3934020e+02   5.3719020e+02   5.3471130e+02   5.4630620e+02
   5.4303090e+02   5.3084050e+02   5.3973320e+02   5.3698100e+02   5.3484460e+02   5.4648060e+02
   5.4364360e+02   5.3181010e+02   5.4020760e+02   5.3778000e+02   5.3537100e+02   5.4634630e+02
   5.4354260e+02   5.3134790e+02   5.3962630e+02   5.3801310e+02   5.3482440e+02   5.4629590e+02
   5.4315830e+02   5.3102350e+02   5.3985650e+02   5.3732350e+02   5.3469820e+02   5.4623360e+02
   5.4450980e+02   5.3231260e+02   5.3975020e+02   5.3883430e+02   5.3568020e+02   5.4685250e+02
   5.4379130e+02   5.3187880e+02   5.3949710e+02   5.3846760e+02   5.3499320e+02   5.4636950e+02
   5.4512800e+02   5.3243470e+02   5.4117470e+02   5.3969040e+02   5.3597220e+02   5.4811110e+02
   5.4476170e+02   5.3255140e+02   5.4020670e+02   5.3887220e+02   5.3567950e+02   5.4676690e+02
   5.4422030e+02   5.3210190e+02   5.4034140e+02   5.3820410e+02   5.3544190e+02   5.4678230e+02
   5.4333370e+02   5.3089230e+02   5.3927220e+02   5.3744220e+02   5.3451300e+02   5.4628480e+02
   5.4367880e+02   5.3113070e+02   5.3921380e+02   5.3812100e+02   5.3471880e+02   5.4615640e+02
   5.4323860e+02   5.3115020e+02   5.3943140e+02   5.3773990e+02   5.3430460e+02   5.4591490e+02
   5.4456060e+02   5.3129060e+02   5.3996350e+02   5.3825190e+02   5.3500750e+02   5.4650960e+02
   5.4426980e+02   5.3097720e+02   5.3984330e+02   5.3726250e+02   5.3511310e+02   5.4643410e+02
   5.4314300e+02   5.3045360e+02   5.3882550e+02   5.3725450e+02   5.3419830e+02   5.4614200e+02
   5.4473870e+02   5.3180540e+02   5.4078630e+02   5.3916380e+02   5.3598100e+02   5.4787630e+02
   5.4293930e+02   5.3037320e+02   5.3876680e+02   5.3655290e+02   5.3375990e+02   5.4556160e+02
   5.4283980e+02   5.3058650e+02   5.3892140e+02   5.3646960e+02   5.3399090e+02   5.4520850e+02
   5.4403550e+02   5.3246400e+02   5.4024810e+02   5.3833870e+02   5.3588410e+02   5.4742950e+02
   5.4319720e+02   5.3046120e+02   5.3921560e+02   5.3680200e+02   5.3384950e+02   5.4602580e+02
   5.4284160e+02   5.3033910e+02   5.3864400e+02   5.3771490e+02   5.3422140e+02   5.4601260e+02
   5.4228280e+02   5.3073120e+02   5.3832690e+02   5.3710880e+02   5.3384960e+02   5.4553820e+02
   5.4290190e+02   5.3111940e+02   5.3936950e+02   5.3730420e+02   5.3484700e+02   5.4631810e+02
   5.4091840e+02   5.2968800e+02   5.3779370e+02   5.3623990e+02   5.3364220e+02   5.4522720e+02
   5.4019630e+02   5.2962710e+02   5.3749730e+02   5.3538410e+02   5.3324890e+02   5.4431850e+02
   5.4131920e+02   5.2960070e+02   5.3828770e+02   5.3688500e+02   5.3388230e+02   5.4464750e+02
   5.4132790e+02   5.3030030e+02   5.3756780e+02   5.3523500e+02   5.3418640e+02   5.4451740e+02
   5.3962890e+02   5.2871350e+02   5.3751180e+02   5.3562900e+02   5.3274220e+02   5.4390970e+02
   5.4086200e+02   5.2998200e+02   5.3843540e+02   5.3561310e+02   5.3388850e+02   5.4516570e+02
   5.4042690e+02   5.2906120e+02   5.3807390e+02   5.3604000e+02   5.3379780e+02   5.4522240e+02
   5.3866500e+02   5.2777050e+02   5.3685010e+02   5.3465070e+02   5.3176410e+02   5.4299710e+02
   5.4043950e+02   5.2925620e+02   5.3840170e+02   5.3608020e+02   5.3325690e+02   5.4458390e+02
   5.4132750e+02   5.3007070e+02   5.3843440e+02   5.3494260e+02   5.3334140e+02   5.4424880e+02
   5.4110280e+02   5.2910070e+02   5.3817330e+02   5.3548230e+02   5.3316250e+02   5.4440550e+02
   5.3948410e+02   5.2799780e+02   5.3700290e+02   5.3373660e+02   5.3265980e+02   5.4320300e+02
   5.3920650e+02   5.2805670e+02   5.3659760e+02   5.3371370e+02   5.3177750e+02   5.4268610e+02
   5.4051130e+02   5.2863910e+02   5.3838070e+02   5.3457460e+02   5.3274650e+02   5.4396120e+02
   5.3963020e+02   5.2812760e+02   5.3744980e+02   5.3451290e+02   5.3264850e+02   5.4332090e+02
   5.3878460e+02   5.2772350e+02   5.3665410e+02   5.3397390e+02   5.3176760e+02   5.4265010e+02
   5.3840600e+02   5.2703800e+02   5.3574450e+02   5.3331980e+02   5.3149540e+02   5.4181900e+02
   5.3986800e+02   5.2793880e+02   5.3743650e+02   5.3413900e+02   5.3237500e+02   5.4313810e+02
   5.3896680e+02   5.2797750e+02   5.3704680e+02   5.3436330e+02   5.3236040e+02   5.4325050e+02
   5.3960830e+02   5.2805070e+02   5.3707750e+02   5.3394380e+02   5.3248690e+02   5.4324440e+02
   5.3937060e+02   5.2763090e+02   5.3779860e+02   5.3524730e+02   5.3219270e+02   5.4390960e+02
   5.4008310e+02   5.2834510e+02   5.3749290e+02   5.3475830e+02   5.3300340e+02   5.4413250e+02
   5.4009210e+02   5.2853270e+02   5.3744140e+02   5.3555910e+02   5.3314140e+02   5.4383370e+02
   5.3840820e+02   5.2767900e+02   5.3668910e+02   5.3362160e+02   5.3160740e+02   5.4292720e+02
   5.3877220e+02   5.2760210e+02   5.3663590e+02   5.3334990e+02   5.3218690e+02   5.4284260e+02
   5.3957350e+02   5.2813440e+02   5.3685100e+02   5.3343480e+02   5.3270210e+02   5.4307090e+02
   5.3900870e+02   5.2818540e+02   5.3665180e+02   5.3380280e+02   5.3208070e+02   5.4242970e+02
   5.3984750e+02   5.2895410e+02   5.3725110e+02   5.3382410e+02   5.3321320e+02   5.4323310e+02
   5.4022440e+02   5.2854690e+02   5.3768850e+02   5.3409290e+02   5.3307210e+02   5.4355840e+02
   5.4056260e+02   5.2890210e+02   5.3801210e+02   5.3519380e+02   5.3344660e+02   5.4458430e+02
   5.4095980e+02   5.3007400e+02   5.3861740e+02   5.3534390e+02   5.3407090e+02   5.4455110e+02
   5.4257350e+02   5.3118080e+02   5.4051450e+02   5.3639170e+02   5.3526820e+02   5.4630920e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
   5.4114700e+02   5.3051280e+02   5.3916200e+02   5.3488970e+02   5.3426540e+02   5.4436800e+02
